security_code,security_name,secucode,org_code,security_type_code,security_type,trade_market_code,trade_market,exchange,board,industry,report_period,report_date,announcement_date,update_date,basic_eps,book_value_per_share,revenue_cny,revenue_yoy_pct,revenue_qoq_pct,parent_net_profit_cny,parent_net_profit_yoy_pct,parent_net_profit_qoq_pct,weighted_roe_pct,operating_cash_flow_per_share,gross_margin_pct,profit_distribution_description,disclosure_status,source_name,source_page_url,source_api_report,research_stage,fundamental_acceleration_status,new_profit_pool_status,cyclical_turn_status,capital_event_status,announcement_review_status,peer_comparison_status,data_quality_flag
600000,浦发银行,600000.SH,10002252,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.89,22.634180027623,93777000000,3.5534844687,1.3549,30951000000,4.08,-26.7118,3.96,12.139074040713,,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600004,白云机场,600004.SH,10005867,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.17,8.030705766326,4059603065.04,8.9520326914,5.3436,426542432.65,-43.13,54.3777,2.02,0.676100109451,21.3233864629,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600006,东风股份,600006.SH,10002257,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.0621,3.95575686341,5515787649.82,9.636440055,25.3978,124256203.32,27.83,-139.5405,1.58,-0.465174972495,5.0539376076,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600007,中国国贸,600007.SH,10002258,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-31,2026-08-31,0.63,9.235771522868,1815972101,-3.8991234578,1.6789,633458596,0.17,7.3418,6.53,0.789849533914,60.0261284521,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600008,首创环保,600008.SH,10002259,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-31,2026-08-31,0.1144,2.855629853565,8359349204.54,-4.2514921341,-0.6752,839444514.59,-9.67,-4.6281,2.7,0.166664473827,38.308868491,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600009,上海机场,600009.SH,10002260,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.49,17.33177913756,6502799586.18,2.352023716,3.333,1216000536.71,16.46,10.4549,2.82,0.912191745067,24.737394856,10派2.70元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600010,包钢股份,600010.SH,10002261,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.0062,1.158553696292,28034371304.31,-10.5151522617,10.564,279377597.15,84.61,260.38,0.54,0.054735294349,13.8850658864,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600011,华能国际,600011.SH,10002262,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-19,2026-08-19,0.35,4.109116315327,106909025871,-4.5728479478,-11.7222,6585729326,-28.89,-53.1256,8.13,1.608005899489,17.4204841577,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600012,皖通高速,600012.SH,10002263,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.5896,7.372717059615,3226579693.76,-13.7520685335,5.0079,1007406601.94,4.89,-12.2007,7.6,1.007694075124,44.5371602595,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600015,华夏银行,600015.SH,10007156,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.53,20.126924285265,51308000000,12.7103378586,8.3827,9365000000,-18.35,-12.2118,2.61,6.229846057179,,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600016,民生银行,600016.SH,10002264,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.4,13.242885203965,75166000000,3.8433908046,-1.2638,19537000000,-8.62,-30.3196,3.025,4.206477547851,,10派1.18元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600017,日照港,600017.SH,10092768,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.11,4.612170195823,3817268686.64,4.0687969539,25.5632,332533299.02,-7.16,148.6884,2.36,0.403175213664,23.9943202339,10派0.33元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600018,上港集团,600018.SH,10019574,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.3663,6.298424544063,21428784311.86,9.502463829,8.3742,8519408311.61,5.97,12.5638,5.8701,0.298386536471,36.7342141684,10派0.50元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600019,宝钢股份,600019.SH,10002266,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.21,9.467553434672,160731484167.43,6.1828212765,8.5764,4571368811.02,-6.3,5.4971,2.21,0.680141385502,5.9913123878,10派1.30元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600020,中原高速,600020.SH,10007147,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-15,2026-08-15,0.2857,5.297911817629,2923216105.08,-5.8556715495,3.2042,686817918.93,3.57,-12.8731,5.4,0.457511554603,45.8757190722,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600021,上海电力,600021.SH,10007166,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.2866,7.099252603879,18043204679.58,-11.8763016967,-18.1662,1001358672.84,-47.55,-23.4183,3.93,1.827260151547,23.7863294632,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600022,山东钢铁,600022.SH,10007241,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,-0.0028,1.776157446313,31805223773.57,-8.2246856215,15.9744,-29595668.15,14.2950564949,186.4251,-0.16,0.102460349073,8.2159555799,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600023,浙能电力,600023.SH,10021375,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.11,5.492416866346,32579429040.63,-8.1560394852,8.0135,1502774049.57,-57.21,-41.3437,1.97,0.302639630173,3.6342038123,10派0.20元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600025,华能水电,600025.SH,10078921,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.23,3.753267246428,13147380567.23,1.4544203223,28.1413,4376290594.5,-5.05,83.5745,5.91,0.487752763259,57.1891827428,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600026,中远海能,600026.SH,10002267,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.8315,8.792234103107,15146096669.99,30.0307715685,7.3838,4544997780.82,143.21,9.1276,9.26,1.272413317167,41.3930433282,10派2.80元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600027,华电国际,600027.SH,10007284,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.25,4.285147816346,54264438000,-9.4878166654,-21.9277,3104884000,-20.47,-26.4071,5.76,0.786359173026,11.6989141213,10派0.90元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600028,中国石化,600028.SH,10002268,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-24,2026-08-24,0.212,6.977358053686,1436561000000,1.9523055217,3.2788,25627000000,19.3,-49.3061,3.06,0.516836743132,19.2430394532,10派1.05元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600029,南方航空,600029.SH,10007143,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,-0.2,1.662104740356,94679000000,9.720596586,-1.8522,-3696000000,141.1,-449.5611,-11.09,0.695105126649,2.4408791812,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600030,中信证券,600030.SH,10002269,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,1.53,19.936802095791,49691932907.1,50.0035284024,14.6048,23343231403.68,69.6,28.4939,7.81,7.126579745139,,10派4.27元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600031,三一重工,600031.SH,10007136,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-31,2026-08-31,0.6217,10.014593468366,53506463000,19.4868647877,21.5866,5690229000,9.13,29.376,6.16,1.062270663504,27.7819043049,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600032,浙江新能,600032.SH,10015244,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.0648,5.385860952977,2225057078.86,-9.3608090355,24.3766,155913070.76,-46.54,349.0212,1.21,0.539489811869,34.4667732808,10派0.20元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600033,福建高速,600033.SH,10002270,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.1854,4.552962820562,1441413737.58,-2.9357168739,-3.8735,508792322.3,-6.76,-1.0172,4.09,0.41493940121,55.8009688329,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600035,楚天高速,600035.SH,10007186,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.27,5.637468629235,2336902588.33,0.909338156,21.0553,437438765.94,8.59,-17.1519,4.81,0.443568459138,26.7590551011,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600036,招商银行,600036.SH,10002271,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,2.98,45.402220459952,178181000000,4.8314692679,4.9471,76445000000,2.02,1.9576,6.71,12.078152260111,,,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600037,歌华有线,600037.SH,10002272,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.15,9.233593503696,1348362375.66,44.479091648,-2.8864,213433040.15,2301.6330490644,115.836,1.67,0.068360783889,11.6440713116,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600038,中直股份,600038.SH,10002273,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.2287,21.4342510227,9006766524.46,-12.0495950982,179.5349,187515204.77,-33.58,295.3686,1.12,3.144069280727,9.4926765976,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600039,四川路桥,600039.SH,10005861,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.36,5.802834367689,46851707952.72,7.6168611679,12.5485,3090743976.06,11.2,6.6869,5.7,-0.552368897891,14.6716508878,10派0.36元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600048,保利发展,600048.SH,10095671,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.17,16.250681406873,102860312275.11,-11.9774072793,24.9284,1958596480.63,-40.84,13.8909,1,2.051024028059,13.0293224865,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600050,中国联通,600050.SH,10002274,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-19,2026-08-19,0.133,5.483738305656,201363902351,0.5801484613,-4.1669,4138833223,-34.8,-6.318,2.41,1.064436570573,23.8175790422,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600051,宁波联合,600051.SH,10002275,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.059,10.982143719056,281077316.23,-52.2337242417,-11.411,18331536.11,-47.7,140.0402,0.54,0.359852332669,15.0101355406,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600052,东望时代,600052.SH,10002276,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.02,2.564686047091,177351353.65,-51.1779466915,96.3661,-13726825.29,-120.64,129.5864,-0.63,0.043410572502,28.1900797152,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600053,*ST九鼎,600053.SH,10002277,058001001,A股,069001001003,上交所风险警示板,SSE,Risk Warning Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,-0.2033,5.001851380493,59890087.04,-25.4839450751,24.6641,-88150655.96,-85.3859760022,-57.693,-3.98,-0.276832672265,36.1059111762,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600054,黄山旅游,600054.SH,10002278,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.1786,6.70057683507,988064628.99,5.1124443979,36.8061,130285424.06,2.94,176.2574,2.7,0.295353030434,42.8225485799,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600055,万东医疗,600055.SH,10002279,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,-0.131,6.17423509268,874647955.08,3.713668904,15.1293,-91667605.8,-278.69,-375.2939,-2.08,-0.296113518394,24.9441540145,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600056,中国医药,600056.SH,10002280,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.1665,8.004231567717,16951924948.17,-0.7257916332,7.014,249111341.87,-15.26,-63.2737,2.08,-0.576752836405,10.8632551999,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600057,厦门象屿,600057.SH,10002281,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.28,5.362937747073,209045206303.51,2.4991398164,10.898,1065997675.72,3.28,4.4611,5.04,-4.884125422404,2.5040841725,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600058,五矿发展,600058.SH,10002282,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.02,4.489402436627,23935970167.08,-11.2833883238,26.0626,5845733.67,-94.57,-165.6119,-0.52,-1.71336355664,3.1657840796,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600059,古越龙山,600059.SH,10002283,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.1,6.422227632934,787048913.42,-11.8908621933,-54.4065,91556385.52,1.38,-52.3997,1.55,-0.340303538076,40.6187506074,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600060,海信视像,600060.SH,10002284,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.921,16.944496127739,28240061032.95,3.7066715876,5.8222,1195373521.86,13.23,2.4175,5.49,0.869283798229,17.3459572128,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600061,国投资本,600061.SH,10002285,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-31,2026-08-31,0.34,8.413604015229,7973701923.02,31.42,2.5051,2198520561.34,29.29,87.1655,4,6.583477011611,65.7845792659,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600062,华润双鹤,600062.SH,10002286,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.9163,11.792960618128,5615407441.74,-3.4374854036,0.0799,946273971.18,-3.43,-4.838,7.68,0.598212373653,58.1057619484,10派1.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600063,皖维高新,600063.SH,10002287,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.151,4.144280519958,4235890298.85,4.3158343545,17.8192,313306317.59,22.43,30.1446,3.69,0.240662052516,17.877434267,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600064,南京高科,600064.SH,10002288,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.726,11.499087670686,1408208446.73,-28.1519676625,32.0721,1255756416.58,-9.07,0.2903,6.38,0.528083602297,17.7979943824,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600066,宇通客车,600066.SH,10002290,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-11,2026-08-11,0.84,5.861174016682,16718525477.25,3.6524784174,82.9152,1867413428.32,-3.52,83.2831,11.85,2.686946262702,24.4718613793,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600067,冠城新材,600067.SH,10002291,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.03,3.972023777571,4732972215.25,4.2965681003,19.1154,-42738903.9,-318.42,-7.6111,-0.77,-0.400527419586,8.108479666,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600071,凤凰光学,600071.SH,10002295,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.02,1.843838177801,786885486.18,3.4529663356,23.3136,6605954.27,-71.67,570.6752,1.29,0.14849920491,16.9899938222,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600072,中船科技,600072.SH,10002296,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,-0.3474,4.85299239327,4614764374.54,22.3421865371,37.5027,-520932928.27,9.2979902933,-63.6719,-6.91,-1.608374916834,-0.7633577589,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600073,光明肉业,600073.SH,10002297,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.11,5.006798381762,12823063664.63,6.2425804805,7.8545,106669767.4,-39.4,15.0016,2.27,-0.066859575327,11.0912781188,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600075,新疆天业,600075.SH,10002299,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.013,5.222919037391,4975973886.05,-3.5724428177,6.8754,22223416.27,359.17,237.5201,0.2402,0.154322814765,12.6452608368,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600076,康欣新材,600076.SH,10002300,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,-0.1,2.58554727626,198103065.42,6.5648095082,371.3094,-135542403.71,-1.0044909856,-61.2166,-3.82,-0.060037527856,-18.2051798914,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
600078,澄星股份,600078.SH,10002302,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,0.174,2.659056980656,2137879181.98,20.3681017054,14.2672,117631886.06,533.75,226.4596,6.77,0.333719171672,19.089391105,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
