security_code,security_name,exchange,board,industry,report_period,report_date,announcement_date,update_date,basic_eps,book_value_per_share,revenue_cny,revenue_yoy_pct,revenue_qoq_pct,parent_net_profit_cny,parent_net_profit_yoy_pct,parent_net_profit_qoq_pct,weighted_roe_pct,operating_cash_flow_per_share,gross_margin_pct,profit_distribution_description,disclosure_status,source_name,source_page_url,source_api_report,research_stage,fundamental_acceleration_status,new_profit_pool_status,cyclical_turn_status,capital_event_status,announcement_review_status,peer_comparison_status,data_quality_flag
000682,东方电子,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.3005,4.662759777658,3667345480.29,15.9770065265,41.442,402856329.62,33.22,-29.172,6.59,-0.574539244148,30.681485067,10派0.37元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000683,博源化工,SZSE,Main Board,,2026H1,2026-06-30,2026-07-31,2026-07-31,0.22,3.318970601396,6031130596.81,1.9385397709,21.9008,833852270.63,12.27,-1.5069,6.41,0.212816797853,29.212699088,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000685,中山公用,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,1,13.200256543377,2173148570.24,2.446000114,16.0345,1467731308.11,104.01,51.6137,7.64,0.168998516111,29.1844154691,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000686,东北证券,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.33,8.730981190049,2647276877.22,29.38,-0.3678,764316674.47,77.49,-13.7347,3.75,2.792199360563,,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000688,国城矿业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.7717,2.856489731052,3362995987.59,55.7180228136,-1.7356,906751149.25,16.13,56.7168,29.41,0.415109135174,54.0094303155,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000690,宝新能源,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.29,5.969117597968,4172581925.91,-4.2264974131,-1.1183,632790464.94,13.28,4.2896,4.86,0.704998876054,21.2036763366,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000691,亚太实业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,-0.0036,0.92689981285,287500934.46,29.190576646,-0.3414,-1740762.41,92.66,-248.3957,-0.39,-0.036893954713,19.4802142348,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000692,惠天热电,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,-0.1795,0.073128658989,1240187199.41,2.4780558405,-97.8407,-95629909.12,33.55,-393.9309,-110.2,-1.745957654543,4.0599605216,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000695,滨海能源,SZSE,Main Board,,2026H1,2026-06-30,2026-08-08,2026-08-08,-0.1272,1.499396996763,419301173.48,78.5436808259,-0.5313,-28246826.82,27.82,-51.9571,-14.79,-1.304458974638,8.9610233423,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000697,炼石航空,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,-0.0364,2.330120667375,1118436775.11,24.1458808861,-7.4331,-50808349.69,49.6,-4367.1306,-1.53,0.011863028821,16.6134933923,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000698,ST沈化,SZSE,Main Board,,2026H1,2026-06-30,2026-08-15,2026-08-15,0.0949,1.783709758326,3128172663.1,21.7480363713,20.0223,77807589.19,24.66,744.8792,5.48,0.217309237466,8.6183944831,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000700,模塑科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.3431,4.515950290905,3049773045.41,-10.27002831,17.2852,315003044.88,7.39,-6.2446,7.89,0.381435436166,20.5224601736,10派1.634元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000701,厦门信达,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.5482,-0.345627188254,14405456145.65,-11.754789571,-11.3827,422704319.63,855.35,3731.0338,85.27,-4.114576064486,1.5087777543,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000702,正虹科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,-0.0597,0.936742581783,569362137.98,14.1915170951,10.5438,-20698385.47,-158.86,35.3722,-6.17,-0.180664755441,5.2588244375,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000703,恒逸石化,SZSE,Main Board,,2026H1,2026-06-30,2026-08-11,2026-08-11,1.75,7.801434241354,67309305318.81,20.2810654211,24.7534,5901665221.78,2500.73,95.8536,21.32,-0.127684147846,15.3107823515,10派9.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000705,浙江震元,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,-0.04,5.800779039746,871816405.72,-32.0627492574,-2.0924,-13397923.09,-123.81,138.5677,-0.68,0.239217607449,22.8433149048,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000707,双环科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-24,2026-08-24,-0.1277,4.639404125628,987145204.04,-9.9005171351,-9.0036,-74643159.2,-649.09,-125.7787,-2.7,0.071858411866,5.5216754209,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000708,中信特钢,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.59,8.687181540925,53672108262.34,-1.9066663904,2.5798,2989828058.6,6.85,-2.1928,6.74,0.77309019759,14.7679918177,10派2.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000709,河钢股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.053,5.020867815907,65878488278.22,-0.6482945627,10.4692,637577705.75,6.61,-2.5836,1.05,0.62308487654,8.9360231599,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000710,贝瑞基因,SZSE,Main Board,,2026H1,2026-06-30,2026-08-24,2026-08-24,-0.1243,4.022804450106,446766809.76,-0.1491908977,12.5279,-43947875.05,-61.32,-22.6544,-3.03,-0.289258773438,50.5321450896,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000711,京蓝科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.0253,0.247198503244,444550830.15,98.0652175543,124.0081,74201518.71,213.11,597.8298,11.6,-0.049002340569,18.4913055144,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000712,锦龙股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-17,2026-08-17,0.016,2.99330962923,349326571.88,-16.28,32.3974,14248853.54,-88.59,290.7907,0.53,1.751164118672,,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000713,国投丰乐,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,-0.0391,3.875069811752,1194988800.77,3.8834241556,45.6544,-31201071.38,-11.33,13.7558,-1,-0.120979114499,12.0186696978,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000715,中兴商业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.09,3.746981530525,375722006.51,-6.6479055969,-8.215,45961713.44,-5.87,22.6643,2.26,0.048834334581,54.0829502742,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000716,黑芝麻,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.0419,3.357084930355,1191826743.91,28.4696580895,-15.5573,31283560.41,302.85,-104.9116,1.25,0.243701365848,23.2605240289,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000717,中南股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,-0.0109,2.772896756835,12397306979.34,-3.3421807677,17.5106,-26313010.56,-597.36,154.3686,-0.39,0.333629377348,2.9152236338,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000718,苏宁环球,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.0102,3.024581898518,534712913.62,-42.7282604711,-38.9787,30953805.43,-77.46,422.3524,0.33,0.050018178072,45.7554646761,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000719,中原传媒,SZSE,Main Board,,2026H1,2026-06-30,2026-08-24,2026-08-24,0.4941,11.802176807427,4216405003.46,-7.8333729694,24.7556,505573981.8,-4.92,254.8694,4.15,0.854090138014,39.6187077325,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000720,新能泰山,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,-0.0302,1.485016934039,653066484.78,1.785950346,10.3828,-37933244.57,-813.28,29.661,-2.01,0.047596477534,3.2808819239,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000721,西安饮食,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,-0.0911,0.180893736666,257232440.76,-16.0930463368,-8.4955,-52304482.81,3.44,21.2377,-40.24,-0.041389320616,1.7664944812,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000722,湖南发展,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.32,6.630225063993,533815069.2,31.2042285569,747.2211,185049685.93,77.45,1214.1146,4.44,0.643979010558,64.8177141568,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000723,美锦能源,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,-0.14,2.737789726386,8609027367.61,4.4136246338,9.2188,-599216160.83,11.11,21.8508,-4.69,0.154170138485,1.6778264946,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000725,京东方A,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.14,3.593977809342,103132382859,1.8307997684,2.2153,5247660077,61.62,107.3804,3.82,0.613984252966,15.0316321123,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000726,鲁泰A,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.31,12.083137491203,2686067577.19,-4.9889305878,-1.8446,253929756.96,-29.51,70.9904,2.55,0.320939858316,22.7547292295,10派1.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000727,冠捷科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,-0.0882,0.368868163967,26639259077.8,6.7920882246,11.4173,-399600839.58,18.814548359,58.7596,-21.62,-0.50480497219,9.3680882002,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000728,国元证券,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.39,8.849789400904,3945490556.18,16.16,97.2136,1703132909.4,21.25,114.2261,4.42,1.017484370354,,10派1.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000729,燕京啤酒,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.4964,5.98885179592,9031486765.58,5.5296780603,20.4357,1399052081.46,26.86,328.4421,8.65,1.026208652157,49.4636889093,10派1.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000731,四川美丰,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,-0.0974,6.924225924706,1891146516.33,1.7249532671,14.555,-53453319.99,-765.57,32.8878,-1.4,-0.472247882015,8.3526921096,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000733,振华科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.4448,28.476487578688,2241828759.34,-6.9650557878,67.8763,246516104.84,-20.99,1349.6882,1.55,1.473445115434,44.6648888818,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000735,罗牛山,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,-0.2688,3.459358229834,1241284776.39,14.477368602,11.9001,-309523912.22,-4507.97,13.4675,-7.44,-0.119538495108,0.6552412448,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000736,中交发展,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.02,1.642061136643,777399758.22,-94.1308733006,23.2498,18321944.01,101.55,333.4116,1.5,-0.16693431021,17.1481566916,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000737,北方铜业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.733,4.149345941119,21693268701.58,69.3345237831,15.9878,1396024848.9,186.61,27.0066,18.66,0.564360628542,12.7229193656,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000738,航发控制,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.1649,9.570587643865,2759291909.92,0.8684895854,4.5379,216908976.35,-29.69,-28.6696,1.73,0.419428097118,24.3421710231,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000739,普洛药业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.4515,5.669702905953,4823307257.79,-11.4093198065,-2.9221,522374662.52,-7.22,9.7718,8.05,0.064163245358,29.5472105792,10派1.39元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000750,国海证券,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.09,3.591524377069,2212000490.56,39.4362134006,26.4925,550817065.87,48.96,14.4649,2.41,1.126615011941,,10派0.15元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000751,锌业股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.04,2.271450324262,10036347329.03,12.5972551104,-5.2639,64637591.5,3.17,-112.3135,1.77,-0.109427468295,4.9040421183,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000752,*ST西发,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.0841,2.411246169777,199958121.88,1.3874838899,2.6812,22175163.95,-14.66,93.3545,3.55,0.266764832909,40.876572245,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000753,漳州发展,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.0272,2.769015812486,1085151139.76,-15.7755340668,31.9293,43224370.22,11.66,20.0949,0.98,-0.050041354748,20.8969455582,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000755,山西高速,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.1673,3.729080519345,728209626.34,-0.227086035,14.1693,245458248.74,1.87,18.1926,4.39,0.336505656633,56.6879363632,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000756,新华制药,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.21,7.566211732234,4357548611.17,-6.0631022394,-20.1626,149127526.81,-33.35,-22.2621,2.81,0.230543453355,19.1629236525,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000757,浩物股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.0358,3.025019074222,1008267561.32,-30.8113719081,-1.4732,18700674.18,-38.55,25.9508,1.16,0.31089546919,14.8867396719,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000758,中色股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.3039,3.272554173062,6384928469.57,20.657021286,4.5657,604939167.83,37.32,32.8562,9.77,0.027315305868,16.2947773131,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000759,中百集团,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,-0.45,0.792618704192,3585859338.46,-22.3515135819,-23.4895,-296111937.19,-16.18,-104.0038,-43.99,0.180352283482,22.7358363075,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000761,本钢板材,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,-0.464,1.240394102347,22335640944.4,-9.5642504078,15.218,-1907548241.52,-36.32,21.9195,-27.29,0.171982681291,-4.8418876599,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000762,西藏矿业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-11,2026-08-11,0.115,5.739126772333,541006973.09,304.5774682034,75.6352,60066329.11,492.46,116.3787,2.03,0.470119595947,43.6607273546,10派1.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000766,通化金马,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.0074,2.397980130687,557162456.82,-14.2805636717,-14.343,7104631.09,-57.72,-122.1777,0.31,0.058518307602,75.3052579071,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000767,晋控电力,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.0033,1.967045426153,7237766287.18,-2.315357997,-18.3608,119669744.42,-16.44,-9.7057,0.17,0.326572455318,13.7600602334,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000768,中航西飞,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.1762,8.055512259844,14186111740.24,-26.937161375,2.5937,489697595.59,-28.91,-1.1183,2.61,-0.229739604722,8.129568196,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000776,广发证券,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,1.43,17.654987323146,26882915365.65,74.59,30.1229,11651737395.81,80.1,47.5171,8.08,3.841959216773,,10派2.50元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000777,中核科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.16,6.589801092095,486796360.23,-30.864835261,202.7003,62304166.96,-18.9,781.8275,2.5,-1.259368467112,24.7599184376,10派0.17元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000778,新兴铸管,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.0938,6.61484466052,21126128779.32,19.1688732032,13.9036,371587675.53,-8,-11.5986,1.41,0.140622558044,6.1452724952,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
000779,甘咨询,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.2245,8.637485296155,894954353.1,-3.1634700175,6.1239,104348629.35,-21.62,-20.8546,2.62,-0.430725487055,38.4366372976,10派0.20元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
